,GO:0008150,GO:0015979,GO:0098542,GO:0098754,GO:0005975,GO:0044782,GO:0030163,GO:0030154,GO:0030198,GO:0042254,GO:0042060,GO:0003012,GO:0003013,GO:0003014,GO:0003016,GO:0032200,GO:0071554,GO:0007155,GO:0007163,GO:0007005,GO:0007010,GO:0007018,GO:0007031,GO:0007040,GO:0007059,GO:0002376,GO:0055085,GO:0055086,GO:0016071,GO:0016073,GO:0002181,GO:0016192,GO:0006457,GO:0006351,GO:0006355,GO:0072659,GO:0006281,GO:0006091,GO:0031047,GO:0006766,GO:0006790,GO:1901135,GO:0065003,GO:0051604,GO:0050877,GO:0050886,GO:0140053,GO:0140013,GO:0140014,GO:0022600,GO:0022414,GO:0012501,GO:0034330,GO:0048856,GO:0048870,GO:0071941,GO:0000910,GO:0000278,GO:0006399,GO:0006310,GO:0006325,GO:0006260,GO:0006914,GO:0006913,GO:0006954,GO:0006886,GO:0006629,GO:0006520,GO:0006575,GO:0006486,GO:0023052,GO:0061007,GO:0061024,GO:0008150,GO:0003674,GO:0098631,GO:0045182,GO:0098772,GO:0005215,GO:0005198,GO:0042393,GO:0044183,GO:0120274,GO:0016491,GO:0016853,GO:0016874,GO:0016829,GO:0016740,GO:0016787,GO:0016209,GO:0003723,GO:0003677,GO:0003824,GO:0003774,GO:0003924,GO:0008092,GO:0045735,GO:0008289,GO:0038024,GO:0140096,GO:0140097,GO:0140098,GO:0090729,GO:0009975,GO:0001618,GO:0060090,GO:0048018,GO:0031386,GO:0060089,GO:0140223,GO:0140110,GO:0140104,GO:0140657,GO:0140313,GO:0140299,GO:0003674,GO:0005575,GO:0005615,GO:0005618,GO:0005635,GO:0005634,GO:0005654,GO:0005694,GO:0005576,GO:0030312,GO:0005929,GO:0005829,GO:0005840,GO:0005856,GO:0005886,GO:0005811,GO:0005815,GO:0005730,GO:0005739,GO:0005764,GO:0005768,GO:0005773,GO:0005777,GO:0005783,GO:0005794,GO:0031410,GO:0031012,GO:0043226,GO:0009536,GO:0009579,GO:0000228,GO:0005575,GO:0008150-other,GO:0003674-other,GO:0005575-other
122,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
123,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
124,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,13.0,9.0,1.0
125,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7.0,4.0,1.0
126,49,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,17,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,49,36,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,36,25,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.0,31.0,7.0
127,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,20,0,0,1,2,1,0,1,0,0,1,0,1,13,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,20,5.0,15.0,1.0
128,47,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,47,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,32,17.0,15.0,16.0
129,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,3.0,3.0,6.0
130,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3.0,5.0,1.0
131,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,16,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7.0,11.0,2.0
132,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14,3.0,2.0,2.0
133,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,45,2,0,0,0,0,0,3,0,0,2,0,0,33,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,45,5.0,10.0,5.0
134,63,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,63,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,49,0,0,0,1,1,0,1,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,17.0,13.0,11.0
135,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,36,0,0,0,0,0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.0,3.0,1.0
136,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,36,1,0,0,0,0,0,2,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,2.0,10.0,1.0
137,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,34,0,0,0,0,0,0,1,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1.0,3.0,1.0
138,45,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,45,201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,201,125,0,0,0,3,1,0,0,0,0,1,0,0,110,0,0,0,0,0,2,0,0,0,0,2,0,5,0,0,0,125,13.0,194.0,9.0
139,33,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,97,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,97,48,1,0,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.0,93.0,3.0
140,47,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,47,52,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,52,81,0,0,0,17,16,0,1,0,0,15,0,0,41,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,81,12.0,45.0,5.0
141,56,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,56,61,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,107,0,0,1,15,12,0,0,0,0,78,0,1,3,0,0,0,1,0,2,0,0,1,1,2,0,21,0,0,0,107,18.0,53.0,5.0
142,65,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,65,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,122,0,0,0,19,14,0,2,0,0,80,0,3,3,0,1,0,1,1,2,1,0,1,1,4,0,29,0,0,0,122,22.0,89.0,8.0
143,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,13,11,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,28,2.0,16.0,3.0
144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,2.0,7.0,2.0
145,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,10,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,10.0,16.0,2.0
146,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,22,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,3,0,0,1,0,2,0,0,4,0,0,2,0,0,0,0,1,0,0,1,1,0,10,0,0,0,16,9.0,12.0,5.0
147,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,37,43,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,11,0,0,0,14,17.0,33.0,3.0
148,59,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,59,87,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,10,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,63,0,0,0,1,0,0,0,0,1,47,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,63,16.0,75.0,9.0
149,43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,43,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,14.0,8.0,5.0
150,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,12,11.0,9.0,2.0
151,90,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,26,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,23,0,0,90,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,58,68,0,0,0,1,0,0,1,0,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,68,30.0,53.0,5.0
152,122,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,122,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,27,74,0,0,0,2,0,0,1,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,74,31.0,19.0,8.0
153,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,40,322,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,322,62,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,62,14.0,319.0,3.0
154,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,40,322,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,322,62,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,62,14.0,319.0,3.0
155,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,56,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,1,0,0,1,1,2,0,4,0,0,0,56,19.0,11.0,2.0
156,31,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,31,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,2,0,0,0,0,0,3,0,0,6,0,2,3,0,0,0,2,0,0,0,0,0,0,1,0,7,0,0,0,18,11.0,16.0,1.0
157,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,27,10,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,10,9.0,19.0,3.0
158,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
159,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
160,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
161,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
162,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
163,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
